customer_ref,source_industry,tenure,gender,engagement_score,monetary_value,product_or_service_count,support_friction,is_active,churn,tenure_score
ecom_54272,ecommerce,1.0,male,0.6575000000000001,0.5715252777008524,2.0,1,1,1,0.01639344262295082
ecom_54273,ecommerce,28.0,female,0.31375000000000003,0.9178128557801778,5.0,1,1,0,0.45901639344262296
ecom_54274,ecommerce,1.0,male,0.45749999999999996,0.4699836918059017,2.0,0,1,0,0.01639344262295082
ecom_54275,ecommerce,8.0,female,0.5175,0.523246869134435,2.0,0,1,0,0.13114754098360656
ecom_54276,ecommerce,11.0,male,0.45749999999999996,0.613188098095326,2.0,0,1,0,0.18032786885245902
ecom_54277,ecommerce,8.0,female,0.48,0.7425151543124404,0.0,0,1,0,0.13114754098360656
ecom_54278,ecommerce,10.0,female,0.55625,0.6842672082217914,3.0,0,0,0,0.16393442622950818
ecom_54279,ecommerce,10.0,female,0.45749999999999996,0.47186067263608106,2.0,0,1,0,0.16393442622950818
ecom_54280,ecommerce,17.0,male,0.59375,0.9064586602664696,5.0,1,1,0,0.2786885245901639
ecom_54281,ecommerce,4.0,male,0.6575000000000001,0.46502969322132987,2.0,0,1,0,0.06557377049180328
ecom_54282,ecommerce,7.0,male,0.5375,0.5737407304840149,2.0,0,1,0,0.11475409836065574
ecom_54283,ecommerce,20.0,female,0.59375,0.5373396104495523,5.0,1,1,1,0.32786885245901637
ecom_54284,ecommerce,25.0,male,0.72,0.9857841779747069,16.0,0,1,0,0.4098360655737705
ecom_54285,ecommerce,1.0,male,0.7700000000000001,0.5745407551001569,8.0,1,1,1,0.01639344262295082
ecom_54286,ecommerce,1.0,female,0.57375,0.4574909997230684,5.0,0,1,0,0.01639344262295082
ecom_54287,ecommerce,21.0,female,0.8,0.701929290132004,16.0,0,0,1,0.3442622950819672
ecom_54288,ecommerce,1.0,male,0.45749999999999996,0.4361672666851288,2.0,1,1,1,0.01639344262295082
ecom_54289,ecommerce,1.0,male,0.55625,0.4622603772423766,3.0,0,1,0,0.01639344262295082
ecom_54290,ecommerce,23.0,female,0.6125,0.586694975230007,6.0,0,1,0,0.3770491803278688
ecom_54291,ecommerce,17.0,female,0.41750000000000004,0.5304470906797132,2.0,0,1,0,0.2786885245901639
ecom_54292,ecommerce,24.0,female,0.55625,0.6679590141235116,3.0,0,0,0,0.39344262295081966
ecom_54293,ecommerce,1.0,female,0.6762500000000001,0.5249084587218068,3.0,1,1,1,0.01639344262295082
ecom_54294,ecommerce,15.0,male,0.5375,0.6366042032062524,2.0,1,1,0,0.2459016393442623
ecom_54295,ecommerce,1.0,female,0.6125,0.47515308163328096,6.0,0,1,0,0.01639344262295082
ecom_54296,ecommerce,10.0,male,0.45749999999999996,0.536662666543586,2.0,0,1,0,0.16393442622950818
ecom_54297,ecommerce,15.0,male,0.5775,0.7123296101418505,2.0,0,1,1,0.2459016393442623
ecom_54298,ecommerce,13.0,female,0.5925,0.5662328071632974,6.0,0,1,0,0.21311475409836064
ecom_54299,ecommerce,1.0,male,0.53625,0.6504507831010184,3.0,0,0,0,0.01639344262295082
ecom_54300,ecommerce,4.0,male,0.5137499999999999,0.5799255361703437,5.0,1,1,0,0.06557377049180328
ecom_54301,ecommerce,1.0,female,0.45749999999999996,0.513861964983538,2.0,0,1,1,0.01639344262295082
ecom_54302,ecommerce,19.0,male,0.45749999999999996,0.4908458721806825,2.0,0,1,0,0.3114754098360656
ecom_54303,ecommerce,12.0,female,0.47624999999999995,0.5174620757561771,3.0,1,1,0,0.19672131147540983
ecom_54304,ecommerce,4.0,female,0.5375,0.4656143265946644,2.0,0,1,0,0.06557377049180328
ecom_54305,ecommerce,6.0,male,0.5775,0.5282624080740946,2.0,0,1,0,0.09836065573770492
ecom_54306,ecommerce,4.0,female,0.47624999999999995,0.4832148681497892,3.0,0,0,0,0.06557377049180328
ecom_54307,ecommerce,4.0,male,0.5175,0.46832210221852977,2.0,0,1,0,0.06557377049180328
ecom_54308,ecommerce,15.0,male,0.7100000000000001,0.9132896396812209,8.0,0,1,0,0.2459016393442623
ecom_54309,ecommerce,15.0,male,0.5375,0.4534908766423582,2.0,0,1,0,0.2459016393442623
ecom_54310,ecommerce,1.0,female,0.5375,0.4302593925966953,2.0,0,1,0,0.01639344262295082
ecom_54311,ecommerce,14.0,female,0.47624999999999995,0.5570940644327518,3.0,0,1,0,0.22950819672131148
ecom_54312,ecommerce,9.0,male,0.5375,0.609095664481984,2.0,0,1,0,0.14754098360655737
ecom_54313,ecommerce,27.0,male,0.5137499999999999,0.45558324871534506,5.0,1,1,0,0.4426229508196721
ecom_54314,ecommerce,19.0,male,0.45749999999999996,0.45687559617218987,2.0,0,1,0,0.3114754098360656
ecom_54315,ecommerce,6.0,female,0.495,0.6614972768392873,4.0,0,0,0,0.09836065573770492
ecom_54316,ecommerce,3.0,male,0.45749999999999996,0.517523616111265,2.0,0,1,0,0.04918032786885246
ecom_54317,ecommerce,25.0,male,0.5175,0.5733099479984,2.0,0,1,0,0.4098360655737705
ecom_54318,ecommerce,31.0,female,0.5975,0.4875842333610265,2.0,1,1,0,0.5081967213114754
ecom_54319,ecommerce,14.0,male,0.56,0.7186374965383551,0.0,0,1,0,0.22950819672131148
ecom_54320,ecommerce,8.0,female,0.5375,0.45327548539955076,2.0,0,1,0,0.13114754098360656
ecom_54321,ecommerce,1.0,male,0.55625,0.45610634173359177,3.0,0,1,0,0.01639344262295082
ecom_54322,ecommerce,1.0,male,0.47624999999999995,0.4469060586479584,3.0,0,1,0,0.01639344262295082
ecom_54323,ecommerce,2.0,male,0.45749999999999996,0.4681067109757223,2.0,0,1,0,0.03278688524590164
ecom_54324,ecommerce,31.0,male,0.33749999999999997,0.675066925136158,2.0,1,0,0,0.5081967213114754
ecom_54325,ecommerce,1.0,male,0.5975,0.4635834948767654,2.0,1,1,0,0.01639344262295082
ecom_54326,ecommerce,24.0,female,0.5137499999999999,0.9977537770392935,5.0,0,1,0,0.39344262295081966
ecom_54327,ecommerce,15.0,male,0.45749999999999996,0.4600449244592141,2.0,0,1,0,0.2459016393442623
ecom_54328,ecommerce,4.0,female,0.57,0.6744515215852795,8.0,0,0,0,0.06557377049180328
ecom_54329,ecommerce,12.0,female,0.5175,0.651896981445583,2.0,0,0,0,0.19672131147540983
ecom_54330,ecommerce,6.0,male,0.45749999999999996,0.4781070186774977,2.0,0,1,0,0.09836065573770492
ecom_54331,ecommerce,1.0,male,0.45749999999999996,0.4787224222283763,2.0,1,1,0,0.01639344262295082
ecom_54332,ecommerce,1.0,female,0.6575000000000001,0.45616788208867964,2.0,0,1,1,0.01639344262295082
ecom_54333,ecommerce,10.0,male,0.49,0.44887535001076956,8.0,0,1,0,0.16393442622950818
ecom_54334,ecommerce,4.0,male,0.63125,0.4791532047139912,7.0,0,1,0,0.06557377049180328
ecom_54335,ecommerce,19.0,female,0.3775,0.538662728083941,2.0,1,1,0,0.3114754098360656
ecom_54336,ecommerce,30.0,female,0.55625,0.5156158651035416,3.0,1,1,0,0.4918032786885246
ecom_54337,ecommerce,7.0,male,0.45749999999999996,0.4615526631588664,2.0,0,1,0,0.11475409836065574
ecom_54338,ecommerce,1.0,male,0.5175,0.4185359549524601,2.0,0,1,1,0.01639344262295082
ecom_54339,ecommerce,20.0,female,0.8,0.7062678851656974,16.0,0,0,0,0.32786885245901637
ecom_54340,ecommerce,12.0,female,0.55625,0.4550293855195544,3.0,0,1,0,0.19672131147540983
ecom_54341,ecommerce,5.0,female,0.5375,0.5055232468691344,2.0,1,1,0,0.08196721311475409
ecom_54342,ecommerce,8.0,female,0.5375,0.45573709960306474,2.0,0,1,0,0.13114754098360656
ecom_54343,ecommerce,5.0,female,0.5375,0.48124557678697805,2.0,1,1,1,0.08196721311475409
ecom_54344,ecommerce,24.0,male,0.5175,0.4981691744361365,2.0,0,1,0,0.39344262295081966
ecom_54345,ecommerce,27.0,female,0.33749999999999997,0.5215545093695191,2.0,0,1,0,0.4426229508196721
ecom_54346,ecommerce,7.0,female,0.5375,0.46942982861011107,2.0,0,1,0,0.11475409836065574
ecom_54347,ecommerce,14.0,female,0.6074999999999999,0.9702760084925689,10.0,0,1,0,0.22950819672131148
ecom_54348,ecommerce,29.0,male,0.43625,0.9607064832764085,3.0,0,1,0,0.47540983606557374
ecom_54349,ecommerce,8.0,male,0.5175,0.6783901043109019,2.0,0,0,0,0.13114754098360656
ecom_54350,ecommerce,25.0,female,0.5375,0.8072248376873133,2.0,0,1,0,0.4098360655737705
ecom_54351,ecommerce,26.0,male,0.785,1.0,12.0,0,1,0,0.4262295081967213
ecom_54352,ecommerce,1.0,female,0.6175,0.4547524539216591,2.0,0,1,0,0.01639344262295082
ecom_54353,ecommerce,1.0,male,0.5175,0.5666635896489123,2.0,1,1,1,0.01639344262295082
ecom_54354,ecommerce,17.0,male,0.35624999999999996,0.44890612018831344,3.0,0,1,0,0.2786885245901639
ecom_54355,ecommerce,19.0,male,0.785,0.9013200406166344,12.0,0,1,0,0.3114754098360656
ecom_54356,ecommerce,11.0,male,0.41750000000000004,0.49429213206560196,2.0,1,1,0,0.18032786885245902
ecom_54357,ecommerce,9.0,female,0.45749999999999996,0.520785254930921,2.0,0,1,0,0.14754098360655737
ecom_54358,ecommerce,16.0,female,0.45749999999999996,0.5466322040678174,2.0,0,1,0,0.26229508196721313
ecom_54359,ecommerce,12.0,male,0.45749999999999996,0.5862641927443921,2.0,0,1,0,0.19672131147540983
ecom_54360,ecommerce,12.0,male,0.45749999999999996,0.5772793009015662,2.0,0,1,0,0.19672131147540983
ecom_54361,ecommerce,1.0,male,0.53625,0.5168774423828425,3.0,0,1,0,0.01639344262295082
ecom_54362,ecommerce,23.0,male,0.5375,0.5939875073079172,2.0,1,1,0,0.3770491803278688
ecom_54363,ecommerce,8.0,male,0.47624999999999995,0.502015446629127,3.0,1,1,0,0.13114754098360656
ecom_54364,ecommerce,14.0,male,0.41500000000000004,0.4689682759469522,4.0,1,1,0,0.22950819672131148
ecom_54365,ecommerce,2.0,male,0.5375,0.589956614049663,2.0,1,1,1,0.03278688524590164
ecom_54366,ecommerce,1.0,female,0.45749999999999996,0.619680605557094,2.0,0,1,1,0.01639344262295082
ecom_54367,ecommerce,1.0,male,0.35624999999999996,0.4562601926213114,3.0,1,1,0,0.01639344262295082
ecom_54368,ecommerce,10.0,female,0.5375,0.45087541155112465,2.0,0,1,0,0.16393442622950818
ecom_54369,ecommerce,14.0,male,0.5975,0.5346626050032308,2.0,0,1,0,0.22950819672131148
ecom_54370,ecommerce,20.0,male,0.5375,0.6737438075017693,2.0,0,0,0,0.32786885245901637
ecom_54371,ecommerce,1.0,male,0.7275,0.7046370657558694,10.0,0,0,1,0.01639344262295082
ecom_54372,ecommerce,4.0,male,0.5925,0.645373703806271,6.0,0,0,0,0.06557377049180328
ecom_54373,ecommerce,1.0,female,0.45749999999999996,0.6917443613649651,2.0,0,0,0,0.01639344262295082
ecom_54374,ecommerce,25.0,male,0.48,0.7689467368226713,0.0,0,1,0,0.4098360655737705
ecom_54375,ecommerce,1.0,female,0.45749999999999996,0.46638358103326255,2.0,1,1,1,0.01639344262295082
ecom_54376,ecommerce,15.0,female,0.5375,0.8028247022985323,2.0,1,1,0,0.2459016393442623
ecom_54377,ecommerce,1.0,female,0.5175,0.5906643281331734,2.0,0,1,1,0.01639344262295082
ecom_54378,ecommerce,1.0,male,0.45749999999999996,0.44795224468445183,2.0,0,1,1,0.01639344262295082
ecom_54379,ecommerce,19.0,female,0.72375,0.6574048432259454,13.0,0,0,0,0.3114754098360656
ecom_54380,ecommerce,28.0,female,0.45749999999999996,0.5674020739099664,2.0,0,1,0,0.45901639344262296
ecom_54381,ecommerce,10.0,male,0.575,0.5666020492938244,4.0,0,1,0,0.16393442622950818
ecom_54382,ecommerce,7.0,female,0.5175,0.4653066248192252,2.0,0,1,0,0.11475409836065574
ecom_54383,ecommerce,11.0,male,0.42,0.7595618326717746,0.0,1,1,0,0.18032786885245902
ecom_54384,ecommerce,12.0,male,0.6125,0.7110680328625495,6.0,0,0,0,0.19672131147540983
ecom_54385,ecommerce,5.0,male,0.5775,0.518323640727407,2.0,0,1,0,0.08196721311475409
ecom_54386,ecommerce,31.0,male,0.5975,0.45161389581217887,2.0,0,1,0,0.5081967213114754
ecom_54387,ecommerce,11.0,male,0.5325,0.4705683251792363,6.0,0,1,0,0.18032786885245902
ecom_54388,ecommerce,3.0,female,0.5137499999999999,0.628265485091849,5.0,0,1,0,0.04918032786885246
ecom_54389,ecommerce,9.0,female,0.5375,0.655066309732607,2.0,0,0,0,0.14754098360655737
ecom_54390,ecommerce,1.0,male,0.5175,0.45813717345149074,2.0,1,1,1,0.01639344262295082
ecom_54391,ecommerce,26.0,female,0.53625,0.48346102957014064,3.0,0,1,0,0.4262295081967213
ecom_54392,ecommerce,16.0,male,0.645,0.9763992738238099,12.0,0,1,0,0.26229508196721313
ecom_54393,ecommerce,31.0,male,0.47624999999999995,0.454383211791132,3.0,0,1,0,0.5081967213114754
ecom_54394,ecommerce,24.0,female,0.5375,0.9851687744238284,2.0,0,1,0,0.39344262295081966
ecom_54395,ecommerce,1.0,male,0.45749999999999996,0.4595833717960553,2.0,1,1,1,0.01639344262295082
ecom_54396,ecommerce,17.0,female,0.5375,0.8789193513646573,2.0,1,1,0,0.2786885245901639
ecom_54397,ecommerce,1.0,female,0.45749999999999996,0.46792208991045875,2.0,0,1,1,0.01639344262295082
ecom_54398,ecommerce,26.0,male,0.8600000000000001,0.9713529647066064,16.0,1,1,0,0.4262295081967213
ecom_54399,ecommerce,6.0,female,0.45749999999999996,0.5055847872242223,2.0,0,1,0,0.09836065573770492
ecom_54400,ecommerce,1.0,male,0.5975,0.4993999815378935,2.0,1,1,1,0.01639344262295082
ecom_54401,ecommerce,13.0,female,0.5375,0.45330625557709464,2.0,0,1,0,0.21311475409836064
ecom_54402,ecommerce,6.0,male,0.55625,0.5220160620326779,3.0,0,1,0,0.09836065573770492
ecom_54403,ecommerce,15.0,male,0.45749999999999996,0.4791532047139912,2.0,0,1,0,0.2459016393442623
ecom_54404,ecommerce,14.0,male,0.59375,0.4867534385673405,5.0,0,1,0,0.22950819672131148
ecom_54405,ecommerce,19.0,male,0.41750000000000004,0.9754761684974922,2.0,0,1,0,0.3114754098360656
ecom_54406,ecommerce,5.0,male,0.55625,0.8054093972122219,3.0,0,1,0,0.08196721311475409
ecom_54407,ecommerce,7.0,female,0.5975,0.4741992061294194,2.0,0,1,0,0.11475409836065574
ecom_54408,ecommerce,8.0,male,0.5925,0.5679251669282132,6.0,0,1,0,0.13114754098360656
ecom_54409,ecommerce,11.0,female,0.5175,0.5052463152712391,2.0,0,1,0,0.18032786885245902
ecom_54410,ecommerce,19.0,male,0.41750000000000004,0.5826025416166651,2.0,0,1,0,0.3114754098360656
ecom_54411,ecommerce,1.0,male,0.5375,0.693805963260408,2.0,0,0,1,0.01639344262295082
ecom_54412,ecommerce,13.0,female,0.5,0.7211914212745008,0.0,0,1,0,0.21311475409836064
ecom_54413,ecommerce,3.0,male,0.45749999999999996,0.45662943475183854,2.0,0,1,0,0.04918032786885246
ecom_54414,ecommerce,16.0,female,0.33749999999999997,0.5860180313240407,2.0,1,1,0,0.26229508196721313
ecom_54415,ecommerce,3.0,male,0.45749999999999996,0.5978953198559955,2.0,0,1,0,0.04918032786885246
ecom_54416,ecommerce,1.0,female,0.5375,0.5353395489091971,2.0,0,1,0,0.01639344262295082
ecom_54417,ecommerce,16.0,female,0.63,0.4644142896704514,8.0,1,1,0,0.26229508196721313
ecom_54418,ecommerce,14.0,male,0.495,0.9826763900427705,4.0,0,1,0,0.22950819672131148
ecom_54419,ecommerce,25.0,male,0.5375,0.4684144127511615,2.0,0,1,0,0.4098360655737705
ecom_54420,ecommerce,1.0,male,0.5975,0.4916766669743684,2.0,0,1,1,0.01639344262295082
ecom_54421,ecommerce,6.0,male,0.41750000000000004,0.4705990953567802,2.0,0,1,0,0.09836065573770492
ecom_54422,ecommerce,12.0,male,0.63,0.5461398812271147,8.0,0,1,0,0.19672131147540983
ecom_54423,ecommerce,6.0,male,0.5175,0.4515831256346349,2.0,0,1,0,0.09836065573770492
ecom_54424,ecommerce,20.0,female,0.7700000000000001,0.9037816548201484,8.0,1,1,0,0.32786885245901637
ecom_54425,ecommerce,1.0,male,0.5375,0.49186128803963197,2.0,0,1,1,0.01639344262295082
ecom_54426,ecommerce,3.0,male,0.5975,0.5890642789008892,2.0,0,1,0,0.04918032786885246
ecom_54427,ecommerce,5.0,male,0.7100000000000001,0.5563863503492414,8.0,0,1,0,0.08196721311475409
ecom_54428,ecommerce,1.0,male,0.33749999999999997,0.5077079294747531,2.0,0,1,0,0.01639344262295082
ecom_54429,ecommerce,19.0,male,0.5,0.7999015354318594,0.0,1,1,0,0.3114754098360656
ecom_54430,ecommerce,10.0,male,0.62625,0.4833994892150527,11.0,0,1,0,0.16393442622950818
ecom_54431,ecommerce,29.0,male,0.5137499999999999,0.970645250623096,5.0,1,1,0,0.47540983606557374
ecom_54432,ecommerce,11.0,male,0.42,0.7492230530170159,0.0,1,1,1,0.18032786885245902
ecom_54433,ecommerce,2.0,male,0.5375,0.44832148681497885,2.0,0,1,0,0.03278688524590164
ecom_54434,ecommerce,11.0,male,0.5375,0.584694913689652,2.0,0,1,0,0.18032786885245902
ecom_54435,ecommerce,1.0,male,0.5975,0.4840148927659313,2.0,0,1,0,0.01639344262295082
ecom_54436,ecommerce,11.0,female,0.5375,0.8031939444290592,2.0,1,1,0,0.18032786885245902
ecom_54437,ecommerce,9.0,female,0.38000000000000006,0.7537462691159728,0.0,0,1,0,0.14754098360655737
ecom_54438,ecommerce,12.0,female,0.44999999999999996,0.5570940644327518,8.0,1,1,0,0.19672131147540983
ecom_54439,ecommerce,1.0,female,0.45749999999999996,0.5814640450475399,2.0,0,1,0,0.01639344262295082
ecom_54440,ecommerce,24.0,male,0.5375,0.9736914981999446,2.0,0,1,0,0.39344262295081966
ecom_54441,ecommerce,27.0,male,0.45749999999999996,0.9256900212314224,2.0,1,1,0,0.4426229508196721
ecom_54442,ecommerce,16.0,male,0.565,0.5356164805070925,12.0,0,1,0,0.26229508196721313
ecom_54443,ecommerce,3.0,male,0.45749999999999996,0.5247546078340871,2.0,0,1,0,0.04918032786885246
ecom_54444,ecommerce,29.0,male,0.45749999999999996,0.5512477306994061,2.0,1,1,0,0.47540983606557374
ecom_54445,ecommerce,1.0,male,0.495,0.5305086310348011,4.0,1,1,0,0.01639344262295082
ecom_54446,ecommerce,11.0,female,0.5325,0.44970614480445553,6.0,0,1,0,0.18032786885245902
ecom_54447,ecommerce,8.0,male,0.45749999999999996,0.4818917505154005,2.0,1,1,1,0.13114754098360656
ecom_54448,ecommerce,12.0,male,0.45749999999999996,0.5614018892889011,2.0,0,1,0,0.19672131147540983
ecom_54449,ecommerce,1.0,male,0.45749999999999996,0.45764485061078797,2.0,1,1,1,0.01639344262295082
ecom_54450,ecommerce,2.0,female,0.5375,0.48647650696944517,2.0,0,1,0,0.03278688524590164
ecom_54451,ecommerce,23.0,female,0.45749999999999996,0.9589525831564047,2.0,1,1,0,0.3770491803278688
ecom_54452,ecommerce,10.0,male,0.49,0.5226314655835563,8.0,0,1,0,0.16393442622950818
ecom_54453,ecommerce,5.0,female,0.47624999999999995,0.47044524446906055,3.0,0,1,0,0.08196721311475409
ecom_54454,ecommerce,1.0,male,0.63,0.5639558140250469,8.0,1,1,1,0.01639344262295082
ecom_54455,ecommerce,11.0,male,0.45749999999999996,0.4561986522662235,2.0,1,1,0,0.18032786885245902
ecom_54456,ecommerce,16.0,female,0.5,0.8007938705806332,0.0,0,1,0,0.26229508196721313
ecom_54457,ecommerce,1.0,male,0.45749999999999996,0.428320871411428,2.0,0,1,1,0.01639344262295082
ecom_54458,ecommerce,9.0,male,0.63125,0.6314040432013293,7.0,0,1,0,0.14754098360655737
ecom_54459,ecommerce,10.0,male,0.33749999999999997,0.49810763408104863,2.0,0,1,0,0.16393442622950818
ecom_54460,ecommerce,25.0,male,0.5775,0.553309332594849,2.0,0,1,0,0.4098360655737705
ecom_54461,ecommerce,15.0,male,0.45749999999999996,0.877411612665005,2.0,0,1,0,0.2459016393442623
ecom_54462,ecommerce,1.0,female,0.5975,0.4215514323517647,2.0,0,1,0,0.01639344262295082
ecom_54463,ecommerce,2.0,male,0.41750000000000004,0.5588171943752116,2.0,0,1,0,0.03278688524590164
ecom_54464,ecommerce,5.0,male,0.53,0.5978337795009077,8.0,0,1,0,0.08196721311475409
ecom_54465,ecommerce,13.0,male,0.375,0.6804209360288008,4.0,0,0,0,0.21311475409836064
ecom_54466,ecommerce,10.0,female,0.45749999999999996,0.5592172066832826,2.0,0,1,0,0.16393442622950818
ecom_54467,ecommerce,6.0,male,0.65375,0.5533708729499369,5.0,0,1,0,0.09836065573770492
ecom_54468,ecommerce,12.0,female,0.48,0.7557463306563279,0.0,0,1,0,0.19672131147540983
ecom_54469,ecommerce,31.0,male,0.5775,0.5587864241976676,2.0,1,1,0,0.5081967213114754
ecom_54470,ecommerce,5.0,male,0.45749999999999996,0.532970245238315,2.0,1,1,0,0.08196721311475409
ecom_54471,ecommerce,5.0,male,0.5975,0.5818640573556109,2.0,0,1,0,0.08196721311475409
ecom_54472,ecommerce,19.0,male,0.6875,0.5449398443029015,10.0,0,1,0,0.3114754098360656
ecom_54473,ecommerce,5.0,male,0.47624999999999995,0.46755284777993167,3.0,1,1,0,0.08196721311475409
ecom_54474,ecommerce,7.0,female,0.5,0.7501153881657896,0.0,0,1,0,0.11475409836065574
ecom_54475,ecommerce,1.0,male,0.725,0.9098126096187575,12.0,1,1,0,0.01639344262295082
ecom_54476,ecommerce,17.0,female,0.45749999999999996,0.4601680051693898,2.0,0,1,0,0.2786885245901639
ecom_54477,ecommerce,23.0,female,0.5175,0.814301978522416,2.0,1,1,0,0.3770491803278688
ecom_54478,ecommerce,16.0,male,0.63,0.536662666543586,8.0,0,1,1,0.26229508196721313
ecom_54479,ecommerce,1.0,female,0.45749999999999996,0.4608757192529001,2.0,1,1,0,0.01639344262295082
ecom_54480,ecommerce,6.0,female,0.785,0.5454937074986923,12.0,1,1,0,0.09836065573770492
ecom_54481,ecommerce,1.0,male,0.5375,0.5224160743407489,2.0,1,1,0,0.01639344262295082
ecom_54482,ecommerce,5.0,male,0.5375,0.616849749223053,2.0,0,1,0,0.08196721311475409
ecom_54483,ecommerce,6.0,female,0.41750000000000004,0.5401704667835934,2.0,0,1,0,0.09836065573770492
ecom_54484,ecommerce,1.0,male,0.5962500000000001,0.4912151143112095,3.0,1,1,1,0.01639344262295082
ecom_54485,ecommerce,4.0,female,0.5375,0.5623249946152189,2.0,0,1,0,0.06557377049180328
ecom_54486,ecommerce,5.0,female,0.6487499999999999,0.6598049170743715,9.0,0,0,0,0.08196721311475409
ecom_54487,ecommerce,13.0,male,0.7424999999999999,0.977630080925567,14.0,0,1,0,0.21311475409836064
ecom_54488,ecommerce,3.0,female,0.45749999999999996,0.5458014092741315,2.0,1,1,1,0.04918032786885246
ecom_54489,ecommerce,7.0,male,0.5175,0.5286931905597095,2.0,0,1,0,0.11475409836065574
ecom_54490,ecommerce,21.0,male,0.45749999999999996,0.9477214683528724,2.0,0,1,0,0.3442622950819672
ecom_54491,ecommerce,17.0,female,0.5175,0.546386042647466,2.0,0,1,0,0.2786885245901639
ecom_54492,ecommerce,1.0,male,0.5375,0.5799870765254316,2.0,1,1,0,0.01639344262295082
ecom_54493,ecommerce,28.0,female,0.45749999999999996,0.5344472137604234,2.0,0,1,0,0.45901639344262296
ecom_54494,ecommerce,17.0,female,0.45749999999999996,0.6918674420751407,2.0,0,0,0,0.2786885245901639
ecom_54495,ecommerce,19.0,male,0.6875,0.49838456567894396,10.0,0,1,0,0.3114754098360656
ecom_54496,ecommerce,14.0,male,0.5775,0.6140804332440998,2.0,1,1,0,0.22950819672131148
ecom_54497,ecommerce,1.0,male,0.6575000000000001,0.4498292255146312,2.0,1,1,1,0.01639344262295082
ecom_54498,ecommerce,3.0,male,0.45625000000000004,0.5071848364565064,3.0,0,1,0,0.04918032786885246
ecom_54499,ecommerce,4.0,female,0.4375,0.5728791655127851,2.0,0,1,0,0.06557377049180328
ecom_54500,ecommerce,1.0,female,0.45749999999999996,0.5758331025570017,2.0,0,1,0,0.01639344262295082
