customer_ref,source_industry,churn,tenure_score,gender,engagement_score,monetary_value,product_or_service_count,support_friction,is_active
ecom_01631,ecommerce,0,0.1475409836065573,0,0.4,0.3727807009446444,3,0,1
ecom_01632,ecommerce,1,0.1147540983606557,1,0.6,0.4049663066555894,3,1,0
ecom_01633,ecommerce,0,0.180327868852459,1,0.4,0.4844764454290901,3,0,1
ecom_01634,ecommerce,1,0.0,1,0.4,0.3807194067509769,3,1,0
ecom_01635,ecommerce,0,0.0163934426229508,0,0.6,0.4095510631096341,3,0,1
ecom_01636,ecommerce,0,0.360655737704918,0,0.4,0.8820271392965936,3,1,1
ecom_01637,ecommerce,0,0.1475409836065573,1,0.2,0.4457060217237453,3,0,1
ecom_01638,ecommerce,0,0.0655737704918032,0,0.6,0.3935198006092494,3,0,1
ecom_01639,ecommerce,1,0.0,1,0.4,0.4870303701652358,4,1,0
ecom_01640,ecommerce,0,0.1639344262295081,1,0.4,0.3792732084064125,3,1,1
ecom_01641,ecommerce,0,0.2459016393442623,0,0.6,0.7238684267208222,3,0,1
ecom_01642,ecommerce,1,0.1475409836065573,1,0.4,0.3513954275516169,3,0,0
ecom_01643,ecommerce,0,0.1311475409836065,1,0.6,0.5544785993415181,3,0,1
ecom_01644,ecommerce,0,0.1475409836065573,1,0.4,0.4211821902212375,1,0,1
ecom_01645,ecommerce,0,0.3934426229508196,1,0.4,0.4763838887350379,5,0,1
ecom_01646,ecommerce,0,0.2295081967213114,1,0.4,0.800486168805194,3,0,1
ecom_01647,ecommerce,0,0.1475409836065573,0,0.6,0.3446259884919536,4,0,1
ecom_01648,ecommerce,0,0.0163934426229508,1,0.6,0.4818917505154005,1,0,1
ecom_01649,ecommerce,0,0.0655737704918032,1,0.6,0.5209083356410966,1,0,1
ecom_01650,ecommerce,0,0.1967213114754098,1,0.4,0.6034954921689898,1,0,1
ecom_01651,ecommerce,0,0.1475409836065573,0,0.4,0.4822917628234715,3,0,1
ecom_01652,ecommerce,0,0.081967213114754,1,0.6,0.4764454290901258,4,0,1
ecom_01653,ecommerce,0,0.180327868852459,0,0.4,0.6788208867965169,4,0,1
ecom_01654,ecommerce,0,0.4918032786885246,1,0.4,0.4818609803378565,5,1,1
ecom_01655,ecommerce,0,0.0655737704918032,1,0.4,0.4560448013785039,3,1,1
ecom_01656,ecommerce,0,0.0655737704918032,1,0.6,0.5049386134957998,4,0,1
ecom_01657,ecommerce,0,0.2950819672131147,1,0.6,0.4680144004430905,3,0,1
ecom_01658,ecommerce,0,0.0655737704918032,1,0.6,0.3906274039201206,3,1,1
ecom_01659,ecommerce,0,0.0983606557377049,0,0.6,0.6731899443059786,3,0,1
ecom_01660,ecommerce,0,0.0,1,0.6,0.8328871657589464,3,1,1
ecom_01661,ecommerce,0,0.2622950819672131,0,0.4,0.3832425613095788,3,0,1
ecom_01662,ecommerce,0,0.360655737704918,0,0.4,0.7373765346626049,4,1,1
ecom_01663,ecommerce,1,0.2459016393442623,1,0.4,0.4597372226837748,4,0,0
ecom_01664,ecommerce,0,0.0,0,0.4,0.383950275393089,3,1,1
ecom_01665,ecommerce,0,0.081967213114754,0,0.6,0.4685682636388812,4,1,1
ecom_01666,ecommerce,0,0.0,1,0.6,0.4454906304809378,3,1,1
ecom_01667,ecommerce,0,0.0655737704918032,1,0.6,0.5399243053632419,3,0,1
ecom_01668,ecommerce,0,0.081967213114754,0,0.6,0.4632450229237823,1,0,1
ecom_01669,ecommerce,1,0.0,1,0.4,0.4142896704513985,5,1,0
ecom_01670,ecommerce,0,0.0491803278688524,0,0.6,0.4853995507554078,3,0,1
ecom_01671,ecommerce,0,0.0655737704918032,0,0.4,0.5828794732145605,4,0,1
ecom_01672,ecommerce,0,0.1967213114754098,1,0.4,0.9007046370657559,4,0,1
ecom_01673,ecommerce,1,0.0327868852459016,0,0.4,0.4688759654143204,3,1,0
ecom_01674,ecommerce,0,0.0983606557377049,1,0.4,0.4517677466998984,4,0,1
ecom_01675,ecommerce,0,0.3278688524590163,1,0.4,0.8707960244930613,3,0,1
ecom_01676,ecommerce,0,0.2622950819672131,0,0.4,0.4694605987876549,4,0,1
ecom_01677,ecommerce,0,0.0,1,0.6,0.5030616326656205,3,1,1
ecom_01678,ecommerce,0,0.4426229508196721,0,0.4,0.4575217699006123,3,0,1
ecom_01679,ecommerce,0,0.2622950819672131,0,0.4,0.6149419982153297,3,0,1
ecom_01680,ecommerce,0,0.2950819672131147,1,0.6,0.4214591218191328,3,0,1
ecom_01681,ecommerce,0,0.2131147540983606,1,0.4,0.5371549893842887,5,1,1
ecom_01682,ecommerce,1,0.1475409836065573,1,0.6,0.3729037816548201,5,1,0
ecom_01683,ecommerce,0,0.0327868852459016,1,0.2,0.4302593925966953,4,0,1
ecom_01684,ecommerce,0,0.0491803278688524,0,0.2,0.4959537216529739,4,0,1
ecom_01685,ecommerce,0,0.0,0,0.4,0.4989076586971906,3,0,1
ecom_01686,ecommerce,0,0.1639344262295081,1,0.6,0.5030000923105327,3,0,1
ecom_01687,ecommerce,0,0.180327868852459,1,0.6,0.6618665189698145,4,1,1
ecom_01688,ecommerce,0,0.0655737704918032,0,0.4,0.5274931536354965,3,1,1
ecom_01689,ecommerce,0,0.0327868852459016,0,0.4,0.5621096033724114,4,1,1
ecom_01690,ecommerce,0,0.1311475409836065,1,0.6,0.5567863626573125,3,0,1
ecom_01691,ecommerce,0,0.0,1,0.6,0.3970583710268008,3,0,1
ecom_01692,ecommerce,0,0.2295081967213114,1,0.6,0.4933074863841964,4,1,1
ecom_01693,ecommerce,0,0.3278688524590163,1,0.6,0.3992738238099633,3,0,1
ecom_01694,ecommerce,0,0.2459016393442623,0,0.4,0.7997784547216837,3,0,1
ecom_01695,ecommerce,0,0.0327868852459016,1,0.6,0.4507523308409489,3,0,1
ecom_01696,ecommerce,0,0.2459016393442623,1,0.6,0.3906581740976645,3,1,1
ecom_01697,ecommerce,0,0.081967213114754,0,0.6,0.3806270962183451,3,0,1
ecom_01698,ecommerce,0,0.3442622950819672,0,0.6,0.6924520754484754,3,0,1
ecom_01699,ecommerce,0,0.1639344262295081,1,0.4,0.4915228160866488,1,1,1
ecom_01700,ecommerce,0,0.0491803278688524,0,0.4,0.4534293362872704,3,1,1
ecom_01701,ecommerce,0,0.0,1,0.4,0.470660635711868,3,0,1
ecom_01702,ecommerce,0,0.2459016393442623,1,0.6,0.5163543493645958,4,0,1
ecom_01703,ecommerce,1,0.1475409836065573,0,0.6,0.374596141419736,4,1,0
ecom_01704,ecommerce,0,0.1475409836065573,0,0.4,0.5124157666389735,3,0,1
ecom_01705,ecommerce,0,0.1475409836065573,1,0.4,0.6061417274377673,4,0,1
ecom_01706,ecommerce,0,0.4918032786885246,1,0.4,0.5155543247484539,3,0,1
ecom_01707,ecommerce,0,0.1475409836065573,0,0.4,0.375796178343949,1,1,1
ecom_01708,ecommerce,0,0.0,1,0.4,0.388011938828887,3,0,1
ecom_01709,ecommerce,1,0.0,0,0.6,0.3954275516169728,3,1,0
ecom_01710,ecommerce,0,0.1639344262295081,0,0.6,0.4139204283208714,3,0,1
ecom_01711,ecommerce,0,0.3114754098360656,0,0.2,0.4694913689651989,3,0,1
ecom_01712,ecommerce,1,0.0655737704918032,1,0.4,0.5955567863626573,3,0,0
ecom_01713,ecommerce,0,0.3770491803278688,1,0.6,0.6306655589402751,4,0,1
ecom_01714,ecommerce,1,0.0491803278688524,1,0.6,0.5040155081694822,4,1,0
ecom_01715,ecommerce,0,0.0655737704918032,1,0.4,0.3894581371734514,4,1,1
ecom_01716,ecommerce,1,0.0,0,0.6,0.391273577648543,1,0,0
ecom_01717,ecommerce,0,0.1475409836065573,1,0.4,0.3754269362134219,3,0,1
ecom_01718,ecommerce,0,0.1311475409836065,1,0.6,0.50893873657651,4,0,1
ecom_01719,ecommerce,0,0.0,1,0.4,0.4251207729468599,3,0,1
ecom_01720,ecommerce,0,0.0163934426229508,1,0.6,0.4693375180774793,3,0,1
ecom_01721,ecommerce,0,0.360655737704918,1,0.4,0.6450967722083756,4,0,1
ecom_01722,ecommerce,0,0.3934426229508196,0,0.4,0.4595833717960553,3,0,1
ecom_01723,ecommerce,0,0.1475409836065573,0,0.6,0.3859503369334441,3,0,1
ecom_01724,ecommerce,1,0.0,1,0.6,0.4709067971322194,1,1,0
ecom_01725,ecommerce,0,0.4590163934426229,0,0.6,0.8203021631434813,3,1,1
ecom_01726,ecommerce,0,0.0,0,0.6,0.4387827317763623,3,1,1
ecom_01727,ecommerce,0,0.0491803278688524,1,0.6,0.3838887350380011,3,0,1
ecom_01728,ecommerce,1,0.0,1,0.6,0.4031508661804979,3,0,0
ecom_01729,ecommerce,0,0.1475409836065573,0,0.4,0.3767500538478107,3,0,1
ecom_01730,ecommerce,0,0.1475409836065573,1,0.6,0.5414320440628942,4,0,1
ecom_01731,ecommerce,1,0.1475409836065573,1,0.4,0.3780116311271115,3,1,0
ecom_01732,ecommerce,0,0.1639344262295081,0,0.6,0.401058494107511,3,0,1
ecom_01733,ecommerce,0,0.2131147540983606,0,0.4,0.4835533401027724,3,0,1
ecom_01734,ecommerce,0,0.2459016393442623,0,0.6,0.3869657527923936,3,0,1
ecom_01735,ecommerce,0,0.1639344262295081,1,0.4,0.4368442105910951,3,1,1
ecom_01736,ecommerce,0,0.2622950819672131,1,0.4,0.7488230407089449,4,0,1
ecom_01737,ecommerce,0,0.2131147540983606,0,0.6,0.4137973476106957,4,0,1
ecom_01738,ecommerce,0,0.4426229508196721,1,0.4,0.9048278408566416,3,0,1
ecom_01739,ecommerce,0,0.1147540983606557,0,0.6,0.5088771962214221,3,0,1
ecom_01740,ecommerce,0,0.0655737704918032,0,0.4,0.4401981599433828,3,0,1
ecom_01741,ecommerce,0,0.1475409836065573,1,0.6,0.3771808363334257,3,0,1
ecom_01742,ecommerce,0,0.2622950819672131,0,0.6,0.4468445182928705,3,1,1
ecom_01743,ecommerce,0,0.0,0,0.6,0.4457675620788332,4,1,1
ecom_01744,ecommerce,0,0.1639344262295081,0,0.6,0.4445982953321641,3,1,1
ecom_01745,ecommerce,0,0.1475409836065573,1,0.6,0.3759500292316687,4,0,1
ecom_01746,ecommerce,0,0.1967213114754098,1,0.4,0.8983968737499616,3,1,1
ecom_01747,ecommerce,0,0.4754098360655737,0,0.4,0.7142373611495738,1,0,1
ecom_01748,ecommerce,0,0.0491803278688524,0,0.4,0.5100772331456352,3,0,1
ecom_01749,ecommerce,0,0.2295081967213114,1,0.4,0.565925105387858,1,0,1
ecom_01750,ecommerce,0,0.0163934426229508,1,0.6,0.4479522446844518,3,0,1
ecom_01751,ecommerce,1,0.0,1,0.6,0.4317363611188036,3,0,0
ecom_01752,ecommerce,0,0.4098360655737705,1,0.4,0.5529093202867781,4,1,1
ecom_01753,ecommerce,0,0.2950819672131147,1,0.6,0.3893658266408197,3,0,1
ecom_01754,ecommerce,0,0.4098360655737705,0,0.2,0.8171020646789132,3,0,1
ecom_01755,ecommerce,0,0.2459016393442623,0,0.6,0.4478907043293639,3,0,1
ecom_01756,ecommerce,0,0.0491803278688524,0,0.4,0.4951229268592879,5,0,1
ecom_01757,ecommerce,0,0.4918032786885246,0,0.4,0.9097510692636696,3,0,1
ecom_01758,ecommerce,0,0.3114754098360656,0,0.4,0.4557063294255207,3,0,1
ecom_01759,ecommerce,0,0.2459016393442623,0,0.4,0.4468752884704144,4,0,1
ecom_01760,ecommerce,1,0.0,0,0.6,0.4062278839348903,3,1,0
ecom_01761,ecommerce,1,0.0,0,0.4,0.3800424628450106,5,0,0
ecom_01762,ecommerce,0,0.1475409836065573,1,0.4,0.3600726176190036,3,1,1
ecom_01763,ecommerce,0,0.2131147540983606,0,0.6,0.8628265485091849,3,0,1
ecom_01764,ecommerce,0,0.0,0,0.6,0.3965045078310102,3,0,1
ecom_01765,ecommerce,0,0.1475409836065573,1,0.4,0.3722268377488538,3,0,1
ecom_01766,ecommerce,0,0.0327868852459016,1,0.6,0.6749438444259824,4,0,1
ecom_01767,ecommerce,1,0.0,0,0.6,0.3860426474660759,4,0,0
ecom_01768,ecommerce,1,0.0,1,0.4,0.3865965106618664,4,0,0
ecom_01769,ecommerce,0,0.0491803278688524,0,0.6,0.5665405089387365,3,0,1
ecom_01770,ecommerce,0,0.4918032786885246,1,0.4,0.7421151420043693,4,0,1
ecom_01771,ecommerce,0,0.3770491803278688,1,0.4,0.83221022185298,4,0,1
ecom_01772,ecommerce,0,0.0491803278688524,0,0.4,0.3865965106618664,3,0,1
ecom_01773,ecommerce,0,0.4918032786885246,0,0.6,0.6235884181051724,4,0,1
ecom_01774,ecommerce,0,0.3278688524590163,0,0.6,0.463706575586941,3,0,1
ecom_01775,ecommerce,0,0.3114754098360656,1,0.4,0.8572879165512786,3,0,1
ecom_01776,ecommerce,0,0.1311475409836065,1,0.4,0.4378596264500446,5,0,1
ecom_01777,ecommerce,0,0.4426229508196721,0,0.4,0.4240130465552786,3,0,1
ecom_01778,ecommerce,0,0.1147540983606557,1,0.6,0.3928736268808271,4,0,1
ecom_01779,ecommerce,0,0.081967213114754,0,0.6,0.5868180559401828,4,1,1
ecom_01780,ecommerce,0,0.0655737704918032,1,0.4,0.6353426259269517,3,0,1
ecom_01781,ecommerce,1,0.0,1,0.4,0.7264838918120559,3,1,0
ecom_01782,ecommerce,1,0.0,1,0.4,0.4125665405089387,5,0,0
ecom_01783,ecommerce,0,0.0491803278688524,1,0.6,0.3994892150527709,3,0,1
ecom_01784,ecommerce,0,0.1311475409836065,1,0.6,0.5425397704544754,3,1,1
ecom_01785,ecommerce,1,0.0,1,0.6,0.6099879996307579,3,0,0
ecom_01786,ecommerce,1,0.0,0,0.4,0.6138650420012923,3,1,0
ecom_01787,ecommerce,0,0.1475409836065573,1,0.6,0.3721037570386781,3,0,1
ecom_01788,ecommerce,0,0.1475409836065573,1,0.4,0.6147881473276101,3,0,1
ecom_01789,ecommerce,1,0.0,1,0.6,0.427520846795286,4,0,0
ecom_01790,ecommerce,0,0.3442622950819672,0,0.4,0.4323517646696821,3,0,1
ecom_01791,ecommerce,0,0.4590163934426229,0,0.4,0.8257177143912121,3,0,1
ecom_01792,ecommerce,0,0.2295081967213114,1,0.4,0.4993999815378935,3,0,1
ecom_01793,ecommerce,0,0.1311475409836065,1,0.4,0.4528447029139357,3,0,1
ecom_01794,ecommerce,0,0.2131147540983606,0,0.6,0.7150066155881719,3,0,1
ecom_01795,ecommerce,0,0.1967213114754098,0,0.4,0.4232437921166805,3,0,1
ecom_01796,ecommerce,0,0.0655737704918032,1,0.6,0.5102310840333548,3,1,1
ecom_01797,ecommerce,0,0.2459016393442623,1,0.4,0.5355857103295486,3,1,1
ecom_01798,ecommerce,0,0.2950819672131147,1,0.6,0.4555524785378012,3,0,1
ecom_01799,ecommerce,1,0.0,0,0.6,0.3920428320871411,3,1,0
ecom_01800,ecommerce,0,0.0327868852459016,1,0.4,0.4388442721314502,3,0,1
ecom_01801,ecommerce,0,0.0983606557377049,0,0.6,0.8056863288101171,1,0,1
ecom_01802,ecommerce,0,0.0655737704918032,1,0.4,0.6633127173143789,4,0,1
ecom_01803,ecommerce,1,0.1475409836065573,1,0.6,0.3654881688667343,3,1,0
ecom_01804,ecommerce,0,0.2131147540983606,1,0.4,0.6440813563494261,5,0,1
ecom_01805,ecommerce,0,0.2295081967213114,0,0.6,0.5172774546909136,4,1,1
ecom_01806,ecommerce,0,0.0,1,0.4,0.4401981599433828,3,0,1
ecom_01807,ecommerce,0,0.1311475409836065,0,0.6,0.457214068125173,3,0,1
ecom_01808,ecommerce,0,0.1147540983606557,1,0.6,0.4719222129911689,1,0,1
ecom_01809,ecommerce,1,0.0,1,0.6,0.3797039908920274,5,1,0
ecom_01810,ecommerce,0,0.1639344262295081,0,0.4,0.5382011754207822,3,0,1
ecom_01811,ecommerce,0,0.3114754098360656,0,0.4,0.6316194344441367,3,0,1
ecom_01812,ecommerce,0,0.2295081967213114,0,0.6,0.8183328717806702,3,0,1
ecom_01813,ecommerce,0,0.1639344262295081,1,0.6,0.5795255238622726,3,0,1
ecom_01814,ecommerce,0,0.4098360655737705,1,0.6,0.4793070556017108,3,1,1
ecom_01815,ecommerce,1,0.0,1,0.4,0.4525370011384965,1,0,0
ecom_01816,ecommerce,0,0.0,1,0.4,0.3815502015446629,3,0,1
ecom_01817,ecommerce,0,0.180327868852459,0,0.6,0.6099879996307579,3,0,1
ecom_01818,ecommerce,0,0.1639344262295081,0,0.6,0.5060771100649251,3,0,1
ecom_01819,ecommerce,0,0.360655737704918,1,0.4,0.9077817779008585,4,1,1
ecom_01820,ecommerce,0,0.0,1,0.6,0.3915505092464383,1,1,1
ecom_01821,ecommerce,0,0.0,1,0.6,0.5006923289947383,3,0,1
ecom_01822,ecommerce,0,0.1475409836065573,1,0.6,0.3731499430751716,4,0,1
ecom_01823,ecommerce,0,0.3770491803278688,1,0.6,0.8677190067386689,3,0,1
ecom_01824,ecommerce,0,0.1475409836065573,1,0.4,0.3721960675713099,3,0,1
ecom_01825,ecommerce,1,0.0,0,0.6,0.3965045078310102,3,1,0
ecom_01826,ecommerce,1,0.1475409836065573,1,0.6,0.3702575463860427,4,0,0
ecom_01827,ecommerce,0,0.1147540983606557,1,0.4,0.4191513585033385,4,1,1
ecom_01828,ecommerce,1,0.0,1,0.4,0.4379519369826764,3,0,0
ecom_01829,ecommerce,0,0.1311475409836065,1,0.4,0.4209667989784301,4,0,1
ecom_01830,ecommerce,0,0.0655737704918032,1,0.6,0.4757069448290716,1,0,1
ecom_01831,ecommerce,0,0.1475409836065573,0,0.6,0.374996153727807,4,0,1
ecom_01832,ecommerce,0,0.1639344262295081,1,0.6,0.6031570202160067,3,1,1
ecom_01833,ecommerce,0,0.0,0,0.6,0.394965998953814,4,0,1
ecom_01834,ecommerce,0,0.2459016393442623,0,0.4,0.4335210314163512,3,0,1
ecom_01835,ecommerce,0,0.2622950819672131,1,0.4,0.8193175174620757,4,1,1
ecom_01836,ecommerce,0,0.180327868852459,0,0.4,0.3882888704267823,3,0,1
ecom_01837,ecommerce,0,0.2622950819672131,1,0.6,0.4824456137111911,3,1,1
ecom_01838,ecommerce,0,0.3442622950819672,0,0.4,0.7816240499707683,4,0,1
ecom_01839,ecommerce,0,0.2786885245901639,0,0.4,0.4918612880396319,4,0,1
ecom_01840,ecommerce,0,0.1147540983606557,0,0.4,0.3870580633250253,3,1,1
ecom_01841,ecommerce,1,0.0,1,0.6,0.4012738853503184,3,0,0
ecom_01842,ecommerce,0,0.0,1,0.4,0.4137665774331517,3,0,1
ecom_01843,ecommerce,0,0.2786885245901639,1,0.4,0.9081202498538417,3,1,1
ecom_01844,ecommerce,0,0.0,1,0.6,0.3930274777685467,3,0,1
ecom_01845,ecommerce,0,0.0983606557377049,1,0.4,0.5262931167112834,3,0,1
ecom_01846,ecommerce,0,0.081967213114754,0,0.6,0.5022308378719345,3,1,1
ecom_01847,ecommerce,0,0.1475409836065573,0,0.6,0.3717960552632389,3,0,1
ecom_01848,ecommerce,0,0.4262295081967213,0,0.4,0.5655866334348749,3,0,1
ecom_01849,ecommerce,0,0.1147540983606557,1,0.6,0.3905043232099449,3,0,1
ecom_01850,ecommerce,1,0.1311475409836065,0,0.6,0.4395827563925044,3,0,0
ecom_01851,ecommerce,0,0.0,0,0.6,0.1723129942459768,3,1,1
ecom_01852,ecommerce,0,0.1639344262295081,1,0.4,0.5979876303886273,3,0,1
ecom_01853,ecommerce,0,0.0327868852459016,0,0.6,0.478814732761008,3,0,1
ecom_01854,ecommerce,0,0.1311475409836065,1,0.4,0.512200375396166,5,0,1
ecom_01855,ecommerce,0,0.0983606557377049,1,0.2,0.5454013969660605,3,0,1
ecom_01856,ecommerce,0,0.4426229508196721,1,0.4,0.6377119295978337,3,0,1
ecom_01857,ecommerce,0,0.1475409836065573,1,0.4,0.5799255361703437,4,1,1
ecom_01858,ecommerce,0,0.1475409836065573,1,0.4,0.3706267885165697,4,0,1
ecom_01859,ecommerce,1,0.0,1,0.4,0.338748884581064,3,1,0
ecom_01860,ecommerce,1,0.0,1,0.6,0.4107203298563032,3,1,0
ecom_01861,ecommerce,0,0.1475409836065573,1,0.4,0.3471183728730114,4,0,1
ecom_01862,ecommerce,0,0.0,1,0.6,0.3944429059355672,1,0,1
ecom_01863,ecommerce,0,0.0,1,0.4,0.4569679067048216,1,0,1
ecom_01864,ecommerce,0,0.180327868852459,0,0.4,0.4316440505861719,4,0,1
ecom_01865,ecommerce,0,0.0327868852459016,1,0.6,0.3913966583587187,5,0,1
ecom_01866,ecommerce,0,0.3442622950819672,1,0.4,0.5575556170959106,1,0,1
ecom_01867,ecommerce,0,0.0,0,0.6,0.4506907904858611,1,1,1
ecom_01868,ecommerce,0,0.1639344262295081,1,0.6,0.4517062063448106,1,0,1
ecom_01869,ecommerce,0,0.3770491803278688,1,0.6,0.4068125173082249,1,1,1
ecom_01870,ecommerce,0,0.1147540983606557,0,0.4,0.5729714760454168,4,0,1
ecom_01871,ecommerce,1,0.0,0,0.6,0.4485368780577864,3,0,0
ecom_01872,ecommerce,0,0.1967213114754098,0,0.6,0.4477983937967322,4,0,1
ecom_01873,ecommerce,0,0.081967213114754,1,0.4,0.4737376534662605,3,0,1
ecom_01874,ecommerce,1,0.2131147540983606,1,0.4,0.5168159020277547,3,1,0
ecom_01875,ecommerce,0,0.180327868852459,0,0.4,0.542324379211668,1,0,1
ecom_01876,ecommerce,0,0.0,0,0.6,0.5357703313948121,3,0,1
ecom_01877,ecommerce,0,0.081967213114754,0,0.4,0.6510661866518969,3,0,1
ecom_01878,ecommerce,0,0.3278688524590163,1,0.4,0.4603218560571094,3,0,1
ecom_01879,ecommerce,0,0.2131147540983606,1,0.4,0.6300193852118526,4,1,1
ecom_01880,ecommerce,0,0.4262295081967213,1,0.4,0.7635311855749407,1,0,1
ecom_01881,ecommerce,0,0.2295081967213114,1,0.6,0.8966737438075019,4,0,1
ecom_01882,ecommerce,0,0.4918032786885246,1,0.4,0.4740145850641558,3,0,1
ecom_01883,ecommerce,0,0.0,1,0.4,0.5782639465829718,3,0,1
ecom_01884,ecommerce,0,0.2295081967213114,1,0.4,0.8981507123296101,4,0,1
ecom_01885,ecommerce,0,0.3770491803278688,1,0.4,0.4269362134219514,3,0,1
ecom_01886,ecommerce,1,0.1475409836065573,0,0.6,0.3758884888765808,5,1,0
ecom_01887,ecommerce,0,0.1475409836065573,0,0.6,0.6681128650112311,1,0,1
ecom_01888,ecommerce,0,0.180327868852459,0,0.4,0.5495861411120342,3,1,1
ecom_01889,ecommerce,0,0.2786885245901639,1,0.4,0.4217975937721161,5,0,1
ecom_01890,ecommerce,0,0.3278688524590163,0,0.4,0.7314071202190836,3,1,1
ecom_01891,ecommerce,0,0.0491803278688524,1,0.6,0.4709067971322194,3,0,1
ecom_01892,ecommerce,0,0.0327868852459016,1,0.6,0.3889965845102925,3,0,1
ecom_01893,ecommerce,1,0.081967213114754,1,0.6,0.3925966952829318,1,1,0
ecom_01894,ecommerce,0,0.2622950819672131,1,0.4,0.517062063448106,4,0,1
ecom_01895,ecommerce,0,0.1147540983606557,0,0.6,0.4966922059140281,3,0,1
ecom_01896,ecommerce,0,0.0,1,0.4,0.3846272192990553,3,0,1
ecom_01897,ecommerce,0,0.1967213114754098,0,0.4,0.5042924397673774,1,0,1
ecom_01898,ecommerce,0,0.4754098360655737,1,0.4,0.6493430567094371,3,0,1
ecom_01899,ecommerce,0,0.2131147540983606,0,0.4,0.3797655312471152,4,1,1
ecom_01900,ecommerce,0,0.0,0,0.4,0.5172774546909136,4,0,1
ecom_01901,ecommerce,0,0.1475409836065573,1,0.4,0.3783808732576387,3,0,1
ecom_01902,ecommerce,0,0.4262295081967213,1,0.4,0.3830887104218591,3,0,1
ecom_01903,ecommerce,0,0.1311475409836065,0,0.6,0.4644142896704514,3,0,1
ecom_01904,ecommerce,0,0.081967213114754,1,0.6,0.4710606480199391,3,0,1
ecom_01905,ecommerce,0,0.180327868852459,1,0.6,0.4017662081910212,3,1,1
ecom_01906,ecommerce,0,0.1147540983606557,0,0.4,0.4652758546416813,3,0,1
ecom_01907,ecommerce,0,0.4098360655737705,1,0.4,0.8263638881196345,4,0,1
ecom_01908,ecommerce,1,0.0,1,0.6,0.3903504723222253,3,1,0
ecom_01909,ecommerce,0,0.0,0,0.4,0.4978614726606972,3,0,1
ecom_01910,ecommerce,0,0.2950819672131147,1,0.4,0.511769592910551,5,0,1
ecom_01911,ecommerce,0,0.0,1,0.6,0.4155512477306994,1,0,1
ecom_01912,ecommerce,1,0.1639344262295081,0,0.6,0.5045386011877289,1,1,0
ecom_01913,ecommerce,0,0.1147540983606557,1,0.4,0.5007538693498261,3,0,1
ecom_01914,ecommerce,1,0.2950819672131147,1,0.6,0.9187667312840394,3,1,0
ecom_01915,ecommerce,0,0.1475409836065573,1,0.6,0.5411551124649989,4,0,1
ecom_01916,ecommerce,0,0.4098360655737705,1,0.4,0.4387211914212745,3,0,1
ecom_01917,ecommerce,0,0.0,0,0.6,0.4419828302409304,5,0,1
ecom_01918,ecommerce,0,0.0327868852459016,0,0.6,0.4410904950921566,3,0,1
ecom_01919,ecommerce,1,0.0,1,0.4,0.4715837410381857,4,0,0
ecom_01920,ecommerce,0,0.1147540983606557,0,0.6,0.4086279577833164,1,0,1
ecom_01921,ecommerce,0,0.4426229508196721,0,0.6,0.4764761992676697,3,1,1
ecom_01922,ecommerce,0,0.0,1,0.4,0.4413058863349641,3,0,1
ecom_01923,ecommerce,0,0.1639344262295081,0,0.6,0.393304409366442,3,1,1
ecom_01924,ecommerce,0,0.180327868852459,0,0.6,0.4917074371519124,1,1,1
ecom_01925,ecommerce,0,0.1147540983606557,0,0.4,0.4425059232591772,4,0,1
ecom_01926,ecommerce,0,0.1311475409836065,0,0.6,0.3868426720822179,3,0,1
ecom_01927,ecommerce,0,0.0491803278688524,1,0.4,0.4256438659651066,5,0,1
ecom_01928,ecommerce,0,0.2131147540983606,0,0.4,0.4382904089356595,1,0,1
ecom_01929,ecommerce,0,0.1147540983606557,0,0.6,0.5077079294747531,3,0,1
ecom_01930,ecommerce,0,0.2459016393442623,1,0.6,0.8747961475737716,3,0,1
ecom_01931,ecommerce,1,0.1475409836065573,1,0.6,0.3569648296870673,1,1,0
ecom_01932,ecommerce,0,0.0,1,0.6,0.3905966337425767,4,0,1
ecom_01933,ecommerce,0,0.4098360655737705,0,0.6,0.4045970645250623,3,0,1
ecom_01934,ecommerce,0,0.3770491803278688,1,0.6,0.8504569371365273,3,0,1
ecom_01935,ecommerce,1,0.0,0,0.4,0.379057817163605,4,1,0
ecom_01936,ecommerce,0,0.0983606557377049,1,0.4,0.6674359211052648,3,0,1
ecom_01937,ecommerce,1,0.0,0,0.6,0.4715222006830979,3,0,0
ecom_01938,ecommerce,0,0.3278688524590163,0,0.4,0.8231637896550662,3,1,1
ecom_01939,ecommerce,0,0.1475409836065573,0,0.4,0.4685682636388812,3,0,1
ecom_01940,ecommerce,0,0.0327868852459016,1,0.6,0.3907812548078402,1,0,1
ecom_01941,ecommerce,1,0.3278688524590163,1,0.4,0.8999046124496137,3,1,0
ecom_01942,ecommerce,0,0.1311475409836065,0,0.4,0.3848118403643189,1,0,1
ecom_01943,ecommerce,0,0.2459016393442623,0,0.4,0.4942305917105141,4,1,1
ecom_01944,ecommerce,1,0.0,1,0.4,0.4425366934367211,3,0,0
ecom_01945,ecommerce,0,0.1475409836065573,1,0.4,0.3736422659158743,3,0,1
ecom_01946,ecommerce,0,0.081967213114754,0,0.6,0.4973076094649066,4,0,1
ecom_01947,ecommerce,0,0.2131147540983606,1,0.4,0.4644450598479953,4,0,1
ecom_01948,ecommerce,0,0.0491803278688524,0,0.4,0.5193082864088125,4,1,1
